Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Amatán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07005",38.20883337
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Amatenango de la Frontera,,,,,,,,,,,,,,,,,,,,,,,,,,"	07006",10.75455144
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Amatenango del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,"	07007",27.92873853
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Angel Albino Corzo,,,,,,,,,,,,,,,,,,,,,,,,,,"	07008",54.07647853
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Arriaga,,,,,,,,,,,,,,,,,,,,,,,,,,"	07009",25.55001549
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Bejucal de Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,"	07010",4.031242127
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Bella Vista,,,,,,,,,,,,,,,,,,,,,,,,,,"	07011",4.942194926
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Berriozábal,,,,,,,,,,,,,,,,,,,,,,,,,,"	07012",28.03667748
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Bochil,,,,,,,,,,,,,,,,,,,,,,,,,,"	07013",65.38090399
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,El Bosque,,,,,,,,,,,,,,,,,,,,,,,,,,"	07014",46.75202191
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Cacahoatán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07015",22.5057197
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Catazajá,,,,,,,,,,,,,,,,,,,,,,,,,,"	07016",4.500634306
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Cintalapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07017",38.66635131
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Coapilla,,,,,,,,,,,,,,,,,,,,,,,,,,"	07018",12.64032658
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Comitán de Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,"	07019",21.5730907
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,La Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,"	07020",31.37493696
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Copainalá,,,,,,,,,,,,,,,,,,,,,,,,,,"	07021",11.43243164
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chalchihuitán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07022",37.62965345
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chamula,,,,,,,,,,,,,,,,,,,,,,,,,,"	07023",37.83903957
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chanal,,,,,,,,,,,,,,,,,,,,,,,,,,"	07024",33.02345692
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chapultenango,,,,,,,,,,,,,,,,,,,,,,,,,,"	07025",35.96263622
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chenalhó,,,,,,,,,,,,,,,,,,,,,,,,,,"	07026",32.99748892
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chiapa de Corzo,,,,,,,,,,,,,,,,,,,,,,,,,,"	07027",26.16154515
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chiapilla,,,,,,,,,,,,,,,,,,,,,,,,,,"	07028",11.66965889
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chicoasén,,,,,,,,,,,,,,,,,,,,,,,,,,"	07029",40.44298605
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chicomuselo,,,,,,,,,,,,,,,,,,,,,,,,,,"	07030",24.52582524
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Chilón,,,,,,,,,,,,,,,,,,,,,,,,,,"	07031",45.26947541
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Escuintla,,,,,,,,,,,,,,,,,,,,,,,,,,"	07032",27.79936822
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Francisco León,,,,,,,,,,,,,,,,,,,,,,,,,,"	07033",16.85004716
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Frontera Comalapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07034",17.20900617
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Frontera Hidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,"	07035",14.80400831
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,La Grandeza,,,,,,,,,,,,,,,,,,,,,,,,,,"	07036",3.055692459
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Huehuetán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07037",14.35581123
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Huixtán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07038",23.51303467
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Huitiupán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07039",34.333156
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Huixtla,,,,,,,,,,,,,,,,,,,,,,,,,,"	07040",31.64487035
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,La Independencia,,,,,,,,,,,,,,,,,,,,,,,,,,"	07041",8.544671334
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Ixhuatán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07042",34.29975888
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Ixtacomitán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07043",28.35632184
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Ixtapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07044",36.74409942
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Ixtapangajoya,,,,,,,,,,,,,,,,,,,,,,,,,,"	07045",9.555156593
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Jiquipilas,,,,,,,,,,,,,,,,,,,,,,,,,,"	07046",15.13040374
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Jitotol,,,,,,,,,,,,,,,,,,,,,,,,,,"	07047",39.04277293
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Juárez,,,,,,,,,,,,,,,,,,,,,,,,,,"	07048",30.13614577
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Larráinzar,,,,,,,,,,,,,,,,,,,,,,,,,,"	07049",28.71809101
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,La Libertad,,,,,,,,,,,,,,,,,,,,,,,,,,"	07050",11.72243892
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Mapastepec,,,,,,,,,,,,,,,,,,,,,,,,,,"	07051",20.92870999
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Las Margaritas,,,,,,,,,,,,,,,,,,,,,,,,,,"	07052",31.24645059
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Mazapa de Madero,,,,,,,,,,,,,,,,,,,,,,,,,,"	07053",5.780189959
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Mazatán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07054",23.75017891
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Metapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07055",23.1039789
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Mitontic,,,,,,,,,,,,,,,,,,,,,,,,,,"	07056",45.72216206
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Motozintla,,,,,,,,,,,,,,,,,,,,,,,,,,"	07057",33.40164711
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Nicolás Ruíz,,,,,,,,,,,,,,,,,,,,,,,,,,"	07058",83.00447251
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Ocosingo,,,,,,,,,,,,,,,,,,,,,,,,,,"	07059",42.6172883
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Ocotepec,,,,,,,,,,,,,,,,,,,,,,,,,,"	07060",55.03208066
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Ocozocoautla de Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07061",39.03352717
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Ostuacán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07062",29.40322793
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Osumacinta,,,,,,,,,,,,,,,,,,,,,,,,,,"	07063",6.083333333
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Oxchuc,,,,,,,,,,,,,,,,,,,,,,,,,,"	07064",38.46188737
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Palenque,,,,,,,,,,,,,,,,,,,,,,,,,,"	07065",38.97282625
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Pantelhó,,,,,,,,,,,,,,,,,,,,,,,,,,"	07066",55.23570014
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Pantepec,,,,,,,,,,,,,,,,,,,,,,,,,,"	07067",15.0571988
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Pichucalco,,,,,,,,,,,,,,,,,,,,,,,,,,"	07068",14.17250056
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Pijijiapan,,,,,,,,,,,,,,,,,,,,,,,,,,"	07069",24.75403691
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,El Porvenir,,,,,,,,,,,,,,,,,,,,,,,,,,"	07070",6.214833729
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Villa Comaltitlán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07071",17.58572252
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Pueblo Nuevo Solistahuacán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07072",54.14909847
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Rayón,,,,,,,,,,,,,,,,,,,,,,,,,,"	07073",33.32939509
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Reforma,,,,,,,,,,,,,,,,,,,,,,,,,,"	07074",24.20430946
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Las Rosas,,,,,,,,,,,,,,,,,,,,,,,,,,"	07075",40.97557248
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Sabanilla,,,,,,,,,,,,,,,,,,,,,,,,,,"	07076",37.84350168
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Salto de Agua,,,,,,,,,,,,,,,,,,,,,,,,,,"	07077",36.98320585
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,San Cristóbal de las Casas,,,,,,,,,,,,,,,,,,,,,,,,,,"	07078",33.6555537
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,San Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,"	07079",38.65501854
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Siltepec,,,,,,,,,,,,,,,,,,,,,,,,,,"	07080",9.50898183
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Simojovel,,,,,,,,,,,,,,,,,,,,,,,,,,"	07081",56.55047681
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Sitalá,,,,,,,,,,,,,,,,,,,,,,,,,,"	07082",56.21913724
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Socoltenango,,,,,,,,,,,,,,,,,,,,,,,,,,"	07083",14.72879698
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Solosuchiapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07084",5.807950439
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Soyaló,,,,,,,,,,,,,,,,,,,,,,,,,,"	07085",63.71018986
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Suchiapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07086",28.92093575
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Suchiate,,,,,,,,,,,,,,,,,,,,,,,,,,"	07087",36.93797975
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Sunuapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07088",14.00104877
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tapachula,,,,,,,,,,,,,,,,,,,,,,,,,,"	07089",25.42104357
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tapalapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07090",12.55930784
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tapilula,,,,,,,,,,,,,,,,,,,,,,,,,,"	07091",40.01493703
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tecpatán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07092",37.72668471
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tenejapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07093",40.03399752
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Teopisca,,,,,,,,,,,,,,,,,,,,,,,,,,"	07094",50.02588448
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tila,,,,,,,,,,,,,,,,,,,,,,,,,,"	07096",38.58426438
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tonalá,,,,,,,,,,,,,,,,,,,,,,,,,,"	07097",34.28457554
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Totolapa,,,,,,,,,,,,,,,,,,,,,,,,,,"	07098",37.87677305
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,La Trinitaria,,,,,,,,,,,,,,,,,,,,,,,,,,"	07099",14.72370227
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tumbalá,,,,,,,,,,,,,,,,,,,,,,,,,,"	07100",24.55782808
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tuxtla Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,"	07101",14.02791627
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tuxtla Chico,,,,,,,,,,,,,,,,,,,,,,,,,,"	07102",8.686663637
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tuzantán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07103",21.13123245
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Tzimol,,,,,,,,,,,,,,,,,,,,,,,,,,"	07104",33.49920399
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Unión Juárez,,,,,,,,,,,,,,,,,,,,,,,,,,"	07105",19.63577773
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Venustiano Carranza,,,,,,,,,,,,,,,,,,,,,,,,,,"	07106",56.15917676
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Villa Corzo,,,,,,,,,,,,,,,,,,,,,,,,,,"	07107",31.10035339
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Villaflores,,,,,,,,,,,,,,,,,,,,,,,,,,"	07108",39.85557501
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Yajalón,,,,,,,,,,,,,,,,,,,,,,,,,,"	07109",55.38276737
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,San Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,"	07110",54.57927876
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,Zinacantán,,,,,,,,,,,,,,,,,,,,,,,,,,"	07111",45.32957349
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,San Juan Cancuc,,,,,,,,,,,,,,,,,,,,,,,,,,"	07112",42.51740139
