Year,Series,Entidad federativa,Municipios,Sexo,Poblaciones,GeoCode,Value
2020,Censo de Población y Vivienda,Quintana Roo,,Mujeres,Residentes en otra entidad 5 años atrás,23,98.1312013
2020,Censo de Población y Vivienda,Quintana Roo,,,,23,97.8960226
2020,Censo de Población y Vivienda,Quintana Roo,,,,23,98.61588063
2020,Censo de Población y Vivienda,Quintana Roo,,,,23,99.39123922
2020,Censo de Población y Vivienda,Quintana Roo,,,Hablantes de lengua indigena,23,99.28781031
2010,Censo de Población y Vivienda,San Luis Potosí,,Total,Discapacidad,24,95.8604111
2010,Censo de Población y Vivienda,San Luis Potosí,,Hombres,Afromexicana o afrodescendiente,24,95.62278578
2010,Censo de Población y Vivienda,San Luis Potosí,,Mujeres,Residentes en otra entidad 5 años atrás,24,96.08578488
2010,Censo de Población y Vivienda,San Luis Potosí,,,,24,87.17
2010,Censo de Población y Vivienda,San Luis Potosí,,,,24,94.71306847
2010,Censo de Población y Vivienda,San Luis Potosí,,,,24,0
2010,Censo de Población y Vivienda,San Luis Potosí,,,Hablantes de lengua indigena,24,96.01549236
2020,Censo de Población y Vivienda,San Luis Potosí,,Total,Discapacidad,24,98.73362035
2020,Censo de Población y Vivienda,San Luis Potosí,,Hombres,Afromexicana o afrodescendiente,24,98.61168451
2020,Censo de Población y Vivienda,San Luis Potosí,,Mujeres,Residentes en otra entidad 5 años atrás,24,98.84883916
2020,Censo de Población y Vivienda,San Luis Potosí,,,,24,95.77079306
2020,Censo de Población y Vivienda,San Luis Potosí,,,,24,98.18087645
2020,Censo de Población y Vivienda,San Luis Potosí,,,,24,98.47259007
2020,Censo de Población y Vivienda,San Luis Potosí,,,Hablantes de lengua indigena,24,99.02335013
2010,Censo de Población y Vivienda,Sinaloa,,Total,Discapacidad,25,98.57998099
2010,Censo de Población y Vivienda,Sinaloa,,Hombres,Afromexicana o afrodescendiente,25,98.45556643
2010,Censo de Población y Vivienda,Sinaloa,,Mujeres,Residentes en otra entidad 5 años atrás,25,98.70233565
2010,Censo de Población y Vivienda,Sinaloa,,,,25,94.33
2010,Censo de Población y Vivienda,Sinaloa,,,,25,98.41208862
2010,Censo de Población y Vivienda,Sinaloa,,,,25,0
2010,Censo de Población y Vivienda,Sinaloa,,,Hablantes de lengua indigena,25,98.54694174
2020,Censo de Población y Vivienda,Sinaloa,,Total,Discapacidad,25,99.52255791
2020,Censo de Población y Vivienda,Sinaloa,,Hombres,Afromexicana o afrodescendiente,25,99.4284916
2020,Censo de Población y Vivienda,Sinaloa,,Mujeres,Residentes en otra entidad 5 años atrás,25,99.61363596
2020,Censo de Población y Vivienda,Sinaloa,,,,25,96.03099877
2020,Censo de Población y Vivienda,Sinaloa,,,,25,99.33850785
2020,Censo de Población y Vivienda,Sinaloa,,,,25,99.66504041
2020,Censo de Población y Vivienda,Sinaloa,,,Hablantes de lengua indigena,25,99.31494551
2010,Censo de Población y Vivienda,Sonora,,Total,Discapacidad,26,98.25274762
2010,Censo de Población y Vivienda,Sonora,,Hombres,Afromexicana o afrodescendiente,26,98.0388588
2010,Censo de Población y Vivienda,Sonora,,Mujeres,Residentes en otra entidad 5 años atrás,26,98.46650876
2010,Censo de Población y Vivienda,Sonora,,,,26,91.52
2010,Censo de Población y Vivienda,Sonora,,,,26,97.7124183
2010,Censo de Población y Vivienda,Sonora,,,,26,0
2010,Censo de Población y Vivienda,Sonora,,,Hablantes de lengua indigena,26,97.11962609
2020,Censo de Población y Vivienda,Sonora,,Total,Discapacidad,26,99.23713402
2020,Censo de Población y Vivienda,Sonora,,Hombres,Afromexicana o afrodescendiente,26,99.0705218
2020,Censo de Población y Vivienda,Sonora,,Mujeres,Residentes en otra entidad 5 años atrás,26,99.40208565
2020,Censo de Población y Vivienda,Sonora,,,,26,96.4449637
2020,Censo de Población y Vivienda,Sonora,,,,26,98.95411699
2020,Censo de Población y Vivienda,Sonora,,,,26,99.01111911
2020,Censo de Población y Vivienda,Sonora,,,Hablantes de lengua indigena,26,99.005219
2010,Censo de Población y Vivienda,Tabasco,,Total,Discapacidad,27,98.5951674
2010,Censo de Población y Vivienda,Tabasco,,Hombres,Afromexicana o afrodescendiente,27,98.49371651
2010,Censo de Población y Vivienda,Tabasco,,Mujeres,Residentes en otra entidad 5 años atrás,27,98.69286797
2010,Censo de Población y Vivienda,Tabasco,,,,27,98.26
2010,Censo de Población y Vivienda,Tabasco,,,,27,98.24698899
2010,Censo de Población y Vivienda,Tabasco,,,,27,0
2010,Censo de Población y Vivienda,Tabasco,,,Hablantes de lengua indigena,27,98.36440787
2020,Censo de Población y Vivienda,Tabasco,,Total,Discapacidad,27,99.47031183
2020,Censo de Población y Vivienda,Tabasco,,Hombres,Afromexicana o afrodescendiente,27,99.39068938
2020,Censo de Población y Vivienda,Tabasco,,Mujeres,Residentes en otra entidad 5 años atrás,27,99.54604891
2020,Censo de Población y Vivienda,Tabasco,,,,27,99.13425635
2020,Censo de Población y Vivienda,Tabasco,,,,27,99.30283164
2020,Censo de Población y Vivienda,Tabasco,,,,27,99.30920438
2020,Censo de Población y Vivienda,Tabasco,,,Hablantes de lengua indigena,27,99.19278124
2010,Censo de Población y Vivienda,Tamaulipas,,Total,Discapacidad,28,97.50067929
2010,Censo de Población y Vivienda,Tamaulipas,,Hombres,Afromexicana o afrodescendiente,28,97.30886402
2010,Censo de Población y Vivienda,Tamaulipas,,Mujeres,Residentes en otra entidad 5 años atrás,28,97.68723189
2010,Censo de Población y Vivienda,Tamaulipas,,,,28,95.73
2010,Censo de Población y Vivienda,Tamaulipas,,,,28,97.51423296
2010,Censo de Población y Vivienda,Tamaulipas,,,,28,0
2010,Censo de Población y Vivienda,Tamaulipas,,,Hablantes de lengua indigena,28,98.16887468
2020,Censo de Población y Vivienda,Tamaulipas,,Total,Discapacidad,28,99.4142514
2020,Censo de Población y Vivienda,Tamaulipas,,Hombres,Afromexicana o afrodescendiente,28,99.32062156
2020,Censo de Población y Vivienda,Tamaulipas,,Mujeres,Residentes en otra entidad 5 años atrás,28,99.50471528
2020,Censo de Población y Vivienda,Tamaulipas,,,,28,98.65440981
2020,Censo de Población y Vivienda,Tamaulipas,,,,28,99.29902385
2020,Censo de Población y Vivienda,Tamaulipas,,,,28,99.60103262
2020,Censo de Población y Vivienda,Tamaulipas,,,Hablantes de lengua indigena,28,99.53532078
2010,Censo de Población y Vivienda,Tlaxcala,,Total,Discapacidad,29,98.75156377
2010,Censo de Población y Vivienda,Tlaxcala,,Hombres,Afromexicana o afrodescendiente,29,98.69517335
2010,Censo de Población y Vivienda,Tlaxcala,,Mujeres,Residentes en otra entidad 5 años atrás,29,98.80430225
2010,Censo de Población y Vivienda,Tlaxcala,,,,29,96.85
2010,Censo de Población y Vivienda,Tlaxcala,,,,29,98.13069144
2010,Censo de Población y Vivienda,Tlaxcala,,,,29,0
2010,Censo de Población y Vivienda,Tlaxcala,,,Hablantes de lengua indigena,29,98.54769035
2020,Censo de Población y Vivienda,Tlaxcala,,Total,Discapacidad,29,98.03287407
2020,Censo de Población y Vivienda,Tlaxcala,,Hombres,Afromexicana o afrodescendiente,29,97.94598918
2020,Censo de Población y Vivienda,Tlaxcala,,Mujeres,Residentes en otra entidad 5 años atrás,29,98.11428034
2020,Censo de Población y Vivienda,Tlaxcala,,,,29,98.91292291
2020,Censo de Población y Vivienda,Tlaxcala,,,,29,99.38116526
2020,Censo de Población y Vivienda,Tlaxcala,,,,29,99.54289537
2020,Censo de Población y Vivienda,Tlaxcala,,,Hablantes de lengua indigena,29,99.3529021
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,Total,Discapacidad,30,96.88215555
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,Hombres,Afromexicana o afrodescendiente,30,96.66635499
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,Mujeres,Residentes en otra entidad 5 años atrás,30,97.08348631
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,,30,92.11
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,,30,96.45258417
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,,30,0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,Hablantes de lengua indigena,30,97.25525047
2020,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,Total,Discapacidad,30,98.88719661
2020,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,Hombres,Afromexicana o afrodescendiente,30,98.75529897
2020,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,Mujeres,Residentes en otra entidad 5 años atrás,30,99.00876195
2020,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,,30,97.45153571
2020,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,,30,98.56830529
2020,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,,30,99.15249499
2020,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,Hablantes de lengua indigena,30,98.82639891
2010,Censo de Población y Vivienda,Yucatán,,Total,Discapacidad,31,97.79923537
2010,Censo de Población y Vivienda,Yucatán,,Hombres,Afromexicana o afrodescendiente,31,97.62254398
2010,Censo de Población y Vivienda,Yucatán,,Mujeres,Residentes en otra entidad 5 años atrás,31,97.97028486
2010,Censo de Población y Vivienda,Yucatán,,,,31,96.03
2010,Censo de Población y Vivienda,Yucatán,,,,31,97.73369973
2010,Censo de Población y Vivienda,Yucatán,,,,31,0
2010,Censo de Población y Vivienda,Yucatán,,,Hablantes de lengua indigena,31,98.65126025
2020,Censo de Población y Vivienda,Yucatán,,Total,Discapacidad,31,99.14511813
2020,Censo de Población y Vivienda,Yucatán,,Hombres,Afromexicana o afrodescendiente,31,99.0409915
2020,Censo de Población y Vivienda,Yucatán,,Mujeres,Residentes en otra entidad 5 años atrás,31,99.24562824
2020,Censo de Población y Vivienda,Yucatán,,,,31,98.42886572
2020,Censo de Población y Vivienda,Yucatán,,,,31,99.1184133
2020,Censo de Población y Vivienda,Yucatán,,,,31,99.27574914
2020,Censo de Población y Vivienda,Yucatán,,,Hablantes de lengua indigena,31,99.49506126
2010,Censo de Población y Vivienda,Zacatecas,,Total,Discapacidad,32,98.45083522
2010,Censo de Población y Vivienda,Zacatecas,,Hombres,Afromexicana o afrodescendiente,32,98.34428885
2010,Censo de Población y Vivienda,Zacatecas,,Mujeres,Residentes en otra entidad 5 años atrás,32,98.55205031
2010,Censo de Población y Vivienda,Zacatecas,,,,32,86.34
2010,Censo de Población y Vivienda,Zacatecas,,,,32,98.07415634
2010,Censo de Población y Vivienda,Zacatecas,,,,32,0
2010,Censo de Población y Vivienda,Zacatecas,,,Hablantes de lengua indigena,32,97.41144872
2020,Censo de Población y Vivienda,Zacatecas,,Total,Discapacidad,32,99.4230335
2020,Censo de Población y Vivienda,Zacatecas,,Hombres,Afromexicana o afrodescendiente,32,99.36254423
2020,Censo de Población y Vivienda,Zacatecas,,Mujeres,Residentes en otra entidad 5 años atrás,32,99.48043649
2020,Censo de Población y Vivienda,Zacatecas,,,,32,86.57591623
2020,Censo de Población y Vivienda,Zacatecas,,,,32,99.28047005
2020,Censo de Población y Vivienda,Zacatecas,,,,32,99.67668315
2020,Censo de Población y Vivienda,Zacatecas,,,Hablantes de lengua indigena,32,98.99970675
2010,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,Total,Discapacidad,"	01001",99.63125287
2010,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,Hombres,Afromexicana o afrodescendiente,"	01001",99.59691631
2010,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,Mujeres,Residentes en otra entidad 5 años atrás,"	01001",99.66348864
2010,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,,,"	01001",98.64
2010,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,,,"	01001",99.40767704
2010,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,,,"	01001",0
2010,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,,Hablantes de lengua indigena,"	01001",99.57375315
2020,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,Total,Discapacidad,"	01001",99.77951512
2020,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,Hombres,Afromexicana o afrodescendiente,"	01001",99.74653801
2020,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,Mujeres,Residentes en otra entidad 5 años atrás,"	01001",99.81076106
2020,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,,,"	01001",98.98190045
2020,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,,,"	01001",99.78785243
2020,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,,,"	01001",99.89398357
2020,Censo de Población y Vivienda,Aguascalientes,Aguascalientes,,Hablantes de lengua indigena,"	01001",99.8567301
2010,Censo de Población y Vivienda,Aguascalientes,Asientos,Total,Discapacidad,"	01002",97.65731648
2010,Censo de Población y Vivienda,Aguascalientes,Asientos,Hombres,Afromexicana o afrodescendiente,"	01002",97.44148794
2010,Censo de Población y Vivienda,Aguascalientes,Asientos,Mujeres,Residentes en otra entidad 5 años atrás,"	01002",97.86872385
2010,Censo de Población y Vivienda,Aguascalientes,Asientos,,,"	01002",100
2010,Censo de Población y Vivienda,Aguascalientes,Asientos,,,"	01002",97.59553456
2010,Censo de Población y Vivienda,Aguascalientes,Asientos,,,"	01002",0
2010,Censo de Población y Vivienda,Aguascalientes,Asientos,,Hablantes de lengua indigena,"	01002",98.07976366
2020,Censo de Población y Vivienda,Aguascalientes,Asientos,Total,Discapacidad,"	01002",99.46903688
2020,Censo de Población y Vivienda,Aguascalientes,Asientos,Hombres,Afromexicana o afrodescendiente,"	01002",99.38901012
2020,Censo de Población y Vivienda,Aguascalientes,Asientos,Mujeres,Residentes en otra entidad 5 años atrás,"	01002",99.54599214
2020,Censo de Población y Vivienda,Aguascalientes,Asientos,,,"	01002",100
2020,Censo de Población y Vivienda,Aguascalientes,Asientos,,,"	01002",99.29651776
2020,Censo de Población y Vivienda,Aguascalientes,Asientos,,,"	01002",99.55555556
2020,Censo de Población y Vivienda,Aguascalientes,Asientos,,Hablantes de lengua indigena,"	01002",99.56427015
2010,Censo de Población y Vivienda,Aguascalientes,Calvillo,Total,Discapacidad,"	01003",99.07073175
2010,Censo de Población y Vivienda,Aguascalientes,Calvillo,Hombres,Afromexicana o afrodescendiente,"	01003",99.01897164
2010,Censo de Población y Vivienda,Aguascalientes,Calvillo,Mujeres,Residentes en otra entidad 5 años atrás,"	01003",99.11946521
2010,Censo de Población y Vivienda,Aguascalientes,Calvillo,,,"	01003",91.75
2010,Censo de Población y Vivienda,Aguascalientes,Calvillo,,,"	01003",98.70604782
2010,Censo de Población y Vivienda,Aguascalientes,Calvillo,,,"	01003",0
2010,Censo de Población y Vivienda,Aguascalientes,Calvillo,,Hablantes de lengua indigena,"	01003",97.68574909
2020,Censo de Población y Vivienda,Aguascalientes,Calvillo,Total,Discapacidad,"	01003",99.41816429
2020,Censo de Población y Vivienda,Aguascalientes,Calvillo,Hombres,Afromexicana o afrodescendiente,"	01003",99.32933038
2020,Censo de Población y Vivienda,Aguascalientes,Calvillo,Mujeres,Residentes en otra entidad 5 años atrás,"	01003",99.50359639
2020,Censo de Población y Vivienda,Aguascalientes,Calvillo,,,"	01003",94.52054795
2020,Censo de Población y Vivienda,Aguascalientes,Calvillo,,,"	01003",99.16090819
2020,Censo de Población y Vivienda,Aguascalientes,Calvillo,,,"	01003",100
2020,Censo de Población y Vivienda,Aguascalientes,Calvillo,,Hablantes de lengua indigena,"	01003",98.36065574
2010,Censo de Población y Vivienda,Aguascalientes,Cosío,Total,Discapacidad,"	01004",97.91777541
2010,Censo de Población y Vivienda,Aguascalientes,Cosío,Hombres,Afromexicana o afrodescendiente,"	01004",98.03278689
2010,Censo de Población y Vivienda,Aguascalientes,Cosío,Mujeres,Residentes en otra entidad 5 años atrás,"	01004",97.80860996
2010,Censo de Población y Vivienda,Aguascalientes,Cosío,,,"	01004",94.12
2010,Censo de Población y Vivienda,Aguascalientes,Cosío,,,"	01004",98.33984375
2010,Censo de Población y Vivienda,Aguascalientes,Cosío,,,"	01004",0
2010,Censo de Población y Vivienda,Aguascalientes,Cosío,,Hablantes de lengua indigena,"	01004",95.40636042
2020,Censo de Población y Vivienda,Aguascalientes,Cosío,Total,Discapacidad,"	01004",99.4226464
2020,Censo de Población y Vivienda,Aguascalientes,Cosío,Hombres,Afromexicana o afrodescendiente,"	01004",99.35959401
2020,Censo de Población y Vivienda,Aguascalientes,Cosío,Mujeres,Residentes en otra entidad 5 años atrás,"	01004",99.48263969
2020,Censo de Población y Vivienda,Aguascalientes,Cosío,,,"	01004",100
2020,Censo de Población y Vivienda,Aguascalientes,Cosío,,,"	01004",99.50310559
2020,Censo de Población y Vivienda,Aguascalientes,Cosío,,,"	01004",99.76798144
2020,Censo de Población y Vivienda,Aguascalientes,Cosío,,Hablantes de lengua indigena,"	01004",97.63513514
2010,Censo de Población y Vivienda,Aguascalientes,Jesús María,Total,Discapacidad,"	01005",98.70047384
2010,Censo de Población y Vivienda,Aguascalientes,Jesús María,Hombres,Afromexicana o afrodescendiente,"	01005",98.68063084
2010,Censo de Población y Vivienda,Aguascalientes,Jesús María,Mujeres,Residentes en otra entidad 5 años atrás,"	01005",98.71975826
2010,Censo de Población y Vivienda,Aguascalientes,Jesús María,,,"	01005",99.44
